MONSTER_IDENTIFICATIE;MEETPUNT_IDENTIFICATIE;LOCATIE_CODE;TYPERING_OMSCHRIJVING;TYPERING_CODE;GROOTHEID_OMSCHRIJVING;GROOTHEID_ CODE;PARAMETER_OMSCHRIJVING;PARAMETER_ CODE;CAS_NR;EENHEID_CODE;HOEDANIGHEID_OMSCHRIJVING;HOEDANIGHEID_CODE;COMPARTIMENT_OMSCHRIJVING;COMPARTIMENT_CODE;WAARDEBEWERKINGSMETHODE_OMSCHRIJVING;WAARDEBEWERKINGSMETHODE_CODE;WAARDEBEPALINGSMETHODE_OMSCHRIJVING;WAARDEBEPALINGSMETHODE_CODE;BEMONSTERINGSSOORT_OMSCHRIJVING;BEMONSTERINGSSOORT_CODE;WAARNEMINGDATUM;WAARNEMINGTIJD (MET/CET);LIMIETSYMBOOL;NUMERIEKEWAARDE;ALFANUMERIEKEWAARDE;KWALITEITSOORDEEL_CODE;REFERENTIE;NOTITIE_CODE;NOTITIE_OMSCHRIJVING;STATUSWAARDE;OPDRACHTGEVENDE_INSTANTIE;MEETAPPARAAT_OMSCHRIJVING;MEETAPPARAAT_CODE;BEMONSTERINGSAPPARAAT_OMSCHRIJVING;BEMONSTERINGSAPPARAAT_CODE;PLAATSBEPALINGSAPPARAAT_OMSCHRIJVING;PLAATSBEPALINGSAPPARAAT_CODE;BEMONSTERINGSHOOGTE;REFERENTIEVLAK;EPSG;X;Y;ORGAAN_OMSCHRIJVING;ORGAAN_CODE;TAXON_NAME;GROEPERING_OMSCHRIJVING;GROEPERING_CODE;GROEPERING_KANAAL;GROEPERING_TYPE
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;21/01/2009;11:41:00;;0,2;+.20E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;20/02/2009;12:05:00;;0,29;+.29E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;11/11/2009;10:29:00;;0,13;+.13E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;11/12/2009;11:10:00;;0,2;+.20E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;11/01/2010;12:39:00;;0,32;+.32E+00;Niet-plausibele waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;25/02/2010;12:05:00;;0,43;+.43E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;11/03/2010;08:00:00;;1,00E+12;1,00E+12;;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;15/03/2010;15:47:00;;0,36;+.36E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;25/03/2010;10:16:00;;0,2;+.20E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;08/04/2010;09:21:00;;0,061;+.61E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;29/04/2010;14:29:00;;0,014;+.14E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;10/05/2010;13:19:00;;0,11;+.11E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;25/05/2010;12:13:00;;0,017;+.17E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;10/06/2010;13:35:00;;0,076;+.76E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;21/06/2010;10:33:00;;0,15;+.15E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;07/07/2010;10:38:00;;0,076;+.76E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;03/08/2010;07:00:00;;1,00E+12;1,00E+12;;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;18/08/2010;10:13:00;;0,037;+.37E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;06/09/2010;13:39:00;;0,017;+.17E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;17/09/2010;10:11:00;;0,076;+.76E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;11/10/2010;17:32:00;;0,075;+.75E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;16/11/2010;11:09:00;;0,12;+.12E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;17/12/2010;12:01:00;;0,23;+.23E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;18/01/2011;13:43:00;;0,354;+.354E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;14/02/2011;13:21:00;;0,181;+.181E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;01/03/2011;00:00:00;;1,00E+12;1,00E+12;;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;15/03/2011;11:22:00;;0,118;+.118E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;28/03/2011;10:00:00;;0,075;+.750E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;13/04/2011;10:18:00;;0,0698;+.698E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;27/04/2011;10:08:00;;0,0248;+.248E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;12/05/2011;09:36:00;;0,0293;+.293E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;27/05/2011;10:01:00;;0,0694;+.694E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;10/06/2011;10:25:00;;0,0921;+.921E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;27/06/2011;11:41:00;;0,0581;+.581E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;11/07/2011;11:28:00;;0,0882;+.882E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;25/07/2011;10:01:00;;0,0652;+.652E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;08/08/2011;09:42:00;;0,0323;+.323E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;23/08/2011;08:57:00;;0,0492;+.492E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;06/09/2011;10:18:00;;0,0661;+.661E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;07/10/2011;11:06:00;;0,124;+.124E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;08/11/2011;12:56:00;;0,0848;+.848E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;07/12/2011;11:55:00;;0,203;+.203E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;19/01/2012;11:24:00;;0,184;+.184E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;17/02/2012;11:19:00;;0,238;+.238E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;05/03/2012;14:16:00;;0,183;+.183E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;19/03/2012;13:36:00;;0,151;+.151E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;02/04/2012;10:03:00;;0,0748;+.748E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;16/04/2012;11:21:00;;0,0445;+.445E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;02/05/2012;12:08:00;;0,0601;+.601E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;14/05/2012;09:33:00;;0,0669;+.669E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;31/05/2012;10:37:00;;0,0962;+.962E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;13/06/2012;10:12:00;;0,0823;+.823E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;28/06/2012;09:27:00;;0,0764;+.764E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;13/07/2012;10:43:00;;0,133;+.133E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;30/07/2012;12:12:00;;0,0648;+.648E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;10/08/2012;08:29:00;;0,0581;+.581E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;27/08/2012;11:08:00;;0,0619;+.619E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
